Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
PDAC200Tkf1_fwd	76569.0	39602.0	2131.5	1725.0	1821.5	2057.5	2422.5	2919.5	3288.0	3726.5	4877.0	6721.0	7853.0	9884.5	16051.5	26586.0	32995.0	44418.5	74571.0	120919.5	148572.5	191473.0	296955.0	436715.0	513940.0	613555.5	836079.0	1092696.5	1226518.0	1371434.5	1660056.0	1946077.5	2088480.0	2220024.5	2471720.5	2686101.0	2780241.5	2874184.0	3026757.5	3129627.5	3173674.0	3195767.0	3206349.5	3169779.0	3144613.5	3102102.5	3026486.5	3083873.5	3174440.0	3032777.5	2790151.0	2640675.5	2592198.0	2527797.5	2479855.5	2614700.5	2733153.0	2843265.5	2871657.0	2828158.5	2865868.5	2610501.0	1952977.5	1353192.5	1155729.5	1114552.0	938245.5	694370.5	585860.5	542369.5	394443.0	247502.0	204999.0	172496.5	116215.5	81105.5	69797.5	63571.0	50468.5	36080.5	28532.0	24669.5	17860.5	17182.0	19579.5	17503.0	9476.0	7430.0	11314.5	13966.0	8443.0	174.5	13.5	7.5	5.0	4.0	2.0	1.5	1.0	1.5	2.0
PDAC200Tkf1_rev	36167.0	30408.5	18646.0	9542.5	6442.5	5079.0	3335.0	3045.0	3136.0	3640.0	5093.5	7707.5	9372.0	12039.5	19774.0	33761.0	42687.0	57341.5	95945.5	153696.0	187540.0	240376.5	362749.5	522943.5	613638.5	725256.5	966847.0	1236998.5	1377298.0	1518442.5	1804254.5	2084186.0	2219513.5	2340216.5	2562813.0	2742111.0	2819415.5	2880271.5	2991246.0	3071359.5	3101175.5	3101538.0	3100698.0	3086102.5	3072621.0	3019053.0	2923976.0	2817080.0	2751732.0	2691358.0	2585449.0	2511720.0	2483579.5	2431628.5	2404810.5	2487642.5	2545438.5	2498449.5	2363855.5	2328254.0	2379744.5	2470425.5	2380830.5	1904692.5	1608988.0	1466291.0	1114047.0	763021.5	621771.0	582691.5	430559.5	279262.5	241014.0	207944.5	155006.5	119944.5	104778.0	95785.5	80579.0	60493.0	46589.0	44966.5	34506.5	24503.5	23461.0	19240.5	9635.0	5152.0	6037.5	7340.0	4802.5	748.0	468.5	436.5	455.5	562.5	621.0	707.5	958.5	2339.0	3555.0
PDAC201T_F8-9kf1_fwd	1913362.0	967860.5	14828.5	5619.0	3939.5	4830.0	6010.5	4183.5	2067.5	2679.5	4502.5	4567.5	3423.0	3395.0	4093.5	5795.0	6770.0	8237.5	11933.5	16312.0	18484.0	22691.0	32903.5	47421.5	55955.5	66921.5	92363.0	123469.0	140125.0	161990.5	212196.0	277877.5	315410.5	356138.5	450020.0	559468.0	615745.0	678883.5	802686.5	931840.0	1000192.5	1049977.5	1154328.0	1261031.0	1313161.5	1372990.0	1486811.5	1622248.5	1703667.5	1737710.5	1809616.0	1885058.5	1922483.0	1942129.5	2034107.5	2205394.5	2304735.5	2498236.0	2792296.5	3078106.5	3262581.5	2930411.0	2231624.5	1724757.5	1584506.0	1543446.0	1355498.0	1104709.5	1001322.0	914542.0	759806.0	658838.5	625885.5	565694.5	424440.5	309137.5	274126.5	250074.0	208210.0	179689.5	169716.0	145196.0	105420.0	76184.5	62048.5	54108.0	40475.5	23520.0	12274.5	7619.0	1865.0	423.5	149.5	98.5	42.0	30.0	26.0	19.0	7.0	14.0	26.0
PDAC201T_F8-9kf1_rev	881064.0	745074.5	444856.5	195546.5	110464.5	75455.5	27130.5	9399.5	4985.5	3756.0	2293.5	2071.0	2083.5	2445.0	3484.0	5035.5	5908.5	7273.5	11255.0	16854.0	19859.0	24457.5	35366.5	51238.0	60819.0	72841.0	100131.5	133547.0	151728.0	174817.5	229765.0	300714.0	340009.5	388430.0	492639.5	601939.0	655403.5	708232.0	821782.0	942905.5	1003178.5	1054430.0	1164941.0	1284373.0	1344535.0	1373602.0	1463828.5	1583501.5	1642016.5	1686814.0	1772107.5	1857089.0	1901406.5	1922338.5	1982913.0	2121646.0	2221121.0	2225754.0	2219568.0	2391419.0	2573322.0	2681950.0	2620213.5	2210561.0	1971264.0	1823704.5	1479626.5	1142446.0	1002280.5	921642.5	771279.5	633109.0	564742.5	526953.0	532624.5	468560.5	360258.5	345779.0	289729.5	226259.0	205087.0	180173.0	131534.5	92245.5	76527.0	61857.5	36183.0	18509.0	11858.5	8205.5	2988.0	901.0	443.5	310.5	157.5	120.5	108.0	118.5	142.0	478.5	802.0
PDAC201Tkf1_fwd	1373469.0	698413.0	16252.5	6101.0	3054.0	3707.0	5050.0	5447.0	5153.5	5317.5	6167.0	7750.5	8652.0	10483.5	15574.5	23664.5	28500.0	37637.5	62777.5	101239.0	123727.5	159346.5	248532.5	371163.5	440330.0	529277.0	736540.5	968823.5	1083004.0	1225928.5	1520052.0	1832141.0	1993295.0	2142110.5	2463626.5	2792405.5	2948247.0	3094316.0	3397105.5	3692933.5	3831801.5	3949383.0	4149239.5	4284459.0	4337198.0	4383414.5	4489849.5	4942954.5	5336130.0	5135873.0	4776982.5	4612654.0	4606589.0	4517124.5	4656523.0	5475550.0	6066470.5	6414791.0	7105138.5	8182402.0	8916229.0	7630655.5	5036718.5	3271953.0	2815533.0	2860582.5	2533441.0	1932436.5	1704382.5	1553110.5	1147382.0	792540.0	692045.5	566205.0	363752.0	255200.5	223177.5	197293.5	150198.5	115107.5	101482.0	86276.5	60072.0	40213.0	31330.5	25465.5	16112.5	8435.5	4237.5	2672.5	680.5	149.5	70.0	46.5	17.5	10.5	11.0	14.0	14.0	60.5	110.0
PDAC201Tkf1_rev	474183.0	464802.5	362376.0	196718.0	124106.0	85993.5	33107.0	13425.5	8517.5	7594.5	7217.0	9167.5	10576.0	13008.0	19814.0	31553.0	38925.0	51161.0	82938.0	131186.0	159917.0	203438.0	306959.0	444403.0	521961.0	628897.0	857249.0	1100194.5	1221938.0	1355064.5	1638287.5	1940971.0	2093820.0	2251235.5	2567933.0	2865042.5	3002634.5	3126699.0	3386803.5	3651961.0	3780793.5	3874156.0	4033833.5	4160527.5	4220758.5	4240021.5	4296448.0	4360209.5	4387101.0	4382014.0	4391271.5	4425309.5	4444649.5	4369331.0	4394843.5	4780641.0	5066411.5	5087738.0	5057512.5	5898637.0	6789826.5	7390249.5	7243786.5	5675587.0	4854236.5	4431552.0	3354248.0	2197749.5	1696627.5	1609212.5	1233468.0	846530.0	747838.0	643795.0	510423.0	420382.0	359572.5	332007.0	261701.0	194036.5	169356.0	148743.0	106603.5	70218.0	55345.5	44274.5	25148.5	12400.5	7700.0	5281.0	1980.0	804.5	535.0	456.0	366.0	350.5	348.0	380.5	531.5	1594.0	2538.0
PDAC202T_F8-9kf1_fwd	31255.0	16126.5	825.5	597.0	541.0	617.5	687.0	743.5	806.5	878.5	1098.0	1454.0	1663.0	2229.0	3752.5	6526.5	8342.0	11460.0	20651.5	35791.5	44868.0	58559.0	92754.0	140332.5	167426.5	200796.0	278646.0	371114.5	419164.5	474458.5	592208.0	724279.5	793929.5	860333.5	1007052.5	1164080.5	1240791.0	1317862.0	1467042.5	1610450.0	1681766.0	1736605.0	1828365.5	1896932.5	1928455.5	1952417.5	1990236.0	2016127.5	2028163.5	2036237.5	2034534.5	2016728.5	2008701.5	1995827.5	1954359.0	1891641.5	1857453.0	1826159.0	1715395.5	1582059.0	1528078.5	1430476.5	1224345.5	1020869.0	925922.5	843538.0	680376.5	532012.5	464547.5	406131.0	299582.0	215120.0	178784.0	152728.0	106507.0	73777.5	61241.0	53190.5	40072.0	29570.5	24143.0	21074.5	15552.5	14538.5	16036.0	14685.0	8326.5	6595.5	9868.0	18048.5	14473.5	1401.5	38.0	22.0	4.5	2.0	2.0	3.0	4.0	2.5	1.0
PDAC202T_F8-9kf1_rev	15213.0	12496.5	7281.5	3535.0	2287.0	1727.5	992.5	769.0	720.5	845.5	1203.0	1803.5	2172.0	2840.5	4846.5	8491.0	10799.0	14689.5	25667.0	42968.5	53190.0	70043.0	109594.5	160702.5	189135.5	225049.0	305876.5	402023.0	453309.5	509714.0	628484.0	758289.0	825759.0	897064.0	1043594.0	1193179.0	1267527.0	1338438.5	1478732.0	1614007.5	1679932.0	1726476.5	1809053.5	1873564.0	1901932.5	1912748.0	1937509.0	1952314.0	1953162.5	1954879.0	1950435.5	1937044.5	1929850.0	1921992.0	1884113.5	1819553.0	1784916.0	1731504.0	1610742.5	1491909.5	1440311.0	1389662.5	1255803.5	1075990.5	979381.0	889731.5	715645.5	562982.0	494883.5	444342.5	343267.0	258555.5	224378.5	200763.0	156196.5	118705.0	102187.5	90281.0	74315.0	57387.5	44528.5	42326.5	31969.0	23065.5	22374.0	18643.5	9918.0	5763.0	6599.0	10164.0	8084.0	1418.0	351.0	317.5	290.0	331.5	368.0	421.0	581.5	1378.0	2067.0
PDAC202Tkf1_fwd	550701.0	280123.5	6213.5	2229.5	1578.0	2427.0	3088.5	3221.0	3541.0	3270.0	3585.0	5544.0	6919.5	8228.0	12620.0	21616.0	27533.0	37681.0	67391.5	114376.5	141815.0	184955.5	291497.0	434596.0	514347.0	612298.0	842140.5	1110117.0	1246312.5	1396123.0	1706446.5	2035650.0	2204490.0	2350108.0	2668098.5	2973628.5	3106677.5	3229906.5	3454287.5	3654692.5	3753805.5	3834634.0	3951815.0	3996171.5	4004117.0	4001158.0	3991071.0	4101622.0	4219344.0	4105716.0	3853943.0	3662416.0	3608922.0	3520388.5	3369958.0	3354690.0	3401338.0	3486201.5	3496488.0	3498947.5	3575548.0	3251473.5	2439485.5	1687946.5	1424558.0	1372500.5	1160715.0	874149.5	747494.5	657694.5	459743.0	299371.5	247154.5	206069.0	136775.5	93141.5	77733.5	67754.5	51211.0	38069.0	31459.0	26710.0	19510.5	20051.5	23190.0	21462.5	12124.5	9635.0	14718.5	24263.5	17794.0	934.0	26.5	14.0	4.0	5.5	6.0	5.0	3.5	4.5	6.0
