NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	BTK	12	0.04025448113679886	0.057887387	No	
row_1	CD207	334	0.03261394798755646	-0.21447173	Yes	
row_2	FBXW9	364	0.03123234212398529	-0.18975289	Yes	
row_3	FBXO27	383	0.03065497986972332	-0.1547588	Yes	
row_4	KLHL41	422	0.027849188074469566	-0.14517021	Yes	
row_5	ASB2	489	0.012864978983998299	-0.1904288	Yes	
row_6	ASB8	532	-0.020614854991436005	-0.19755788	Yes	
row_7	PSMB6	573	-0.02298470214009285	-0.1985032	Yes	
row_8	SH3RF1	575	-0.02306894026696682	-0.15930161	Yes	
row_9	SAR1B	651	-0.025721782818436623	-0.19137147	Yes	
row_10	TAP2	655	-0.025812769308686256	-0.14943653	Yes	
row_11	ZNRF2	678	-0.026449816301465034	-0.1258779	Yes	
row_12	MYLIP	680	-0.02649708464741707	-0.08069837	Yes	
row_13	PSMD1	698	-0.0272202230989933	-0.050668113	Yes	
row_14	UBR1	746	-0.028787042945623398	-0.048674885	Yes	
row_15	PSMA6	778	-0.029912307858467102	-0.028309183	Yes	
row_16	SNAP23	919	-0.03459591418504715	-0.111571155	Yes	
row_17	PSMA5	926	-0.034808628261089325	-0.05702631	Yes	
row_18	PSMA3	939	-0.035417553037405014	-0.0075734803	Yes	
row_19	CHUK	958	-0.03610433638095856	0.036923103	Yes	
