Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0
PDAC200Tkf1_fwd	67.0	501.0	2968.0	70218.0	1064.0	350.0	234.0	156.0	198.0	149.0	177.0	190.0	157.0	137.0	207.0	540.0	602.0	459.0	615.0	841.0	1345.0	2525.0	5794.0	12464.0	25548.0	48662.0	85318.0	136473.0	209113.0	299855.0	410796.0	544367.0	694412.0	869381.0	1113639.0	1604506.0	2578311.0	2055557.0	3000156.0	6086492.0	59270689.0
PDAC200Tkf1_rev	31.0	356.0	934.0	20867.0	50364.0	1870.0	540.0	226.0	249.0	347.0	362.0	515.0	1911.0	1737.0	4340.0	11411.0	32185.0	65233.0	99754.0	126266.0	145126.0	163816.0	186033.0	209174.0	238721.0	271464.0	309535.0	352285.0	405424.0	471566.0	556637.0	666033.0	792626.0	957590.0	1238391.0	1830314.0	2766182.0	2532393.0	3924012.0	9104747.0	51593666.0
PDAC201T_F8-9kf1_fwd	1040.0	9094.0	62520.0	1832024.0	29587.0	6711.0	4314.0	4678.0	5464.0	3464.0	3824.0	4453.0	3489.0	1885.0	960.0	2304.0	3256.0	2227.0	2777.0	3048.0	3737.0	3963.0	6437.0	10094.0	16419.0	28659.0	48738.0	76145.0	118282.0	172937.0	241970.0	325246.0	427142.0	545643.0	719651.0	1069482.0	1636107.0	1457356.0	2272300.0	5115788.0	34085919.0
PDAC201T_F8-9kf1_rev	1854.0	6459.0	22449.0	277481.0	1542829.0	72966.0	13349.0	1870.0	1236.0	1407.0	1276.0	1494.0	1930.0	4290.0	8571.0	13101.0	20287.0	33536.0	48241.0	63134.0	75729.0	85380.0	99305.0	113963.0	132763.0	155508.0	180430.0	204612.0	244202.0	293720.0	352676.0	423121.0	504059.0	603050.0	774073.0	1152047.0	1673653.0	1563642.0	2538525.0	6192091.0	30868825.0
PDAC201Tkf1_fwd	1625.0	8490.0	53037.0	1308879.0	18603.0	5708.0	3100.0	1093.0	2165.0	2563.0	2796.0	1663.0	1056.0	703.0	555.0	1517.0	2339.0	1731.0	2217.0	3008.0	4087.0	6071.0	12585.0	25519.0	49824.0	93632.0	162891.0	261558.0	397937.0	572793.0	782605.0	1030302.0	1311640.0	1629585.0	2078128.0	2942554.0	4370753.0	3916281.0	5896897.0	12914660.0	92680864.0
PDAC201Tkf1_rev	4424.0	4915.0	22091.0	390200.0	920977.0	32090.0	8734.0	1731.0	1134.0	1157.0	1097.0	1230.0	2055.0	3908.0	8874.0	19337.0	44781.0	88734.0	137834.0	183973.0	227006.0	268290.0	319366.0	375780.0	439390.0	512737.0	598880.0	692734.0	823006.0	981389.0	1179096.0	1408672.0	1642632.0	1928214.0	2407264.0	3427713.0	4815976.0	4872149.0	7870579.0	19243601.0	76650264.0
PDAC202T_F8-9kf1_fwd	38.0	209.0	1324.0	28160.0	698.0	143.0	172.0	79.0	77.0	54.0	91.0	48.0	67.0	75.0	110.0	285.0	382.0	292.0	372.0	506.0	769.0	1226.0	2764.0	5906.0	11986.0	23964.0	44215.0	73266.0	114060.0	166333.0	230695.0	306364.0	391242.0	487409.0	628778.0	920226.0	1515541.0	1144696.0	1679557.0	3473176.0	34912030.0
PDAC202T_F8-9kf1_rev	20.0	140.0	393.0	8386.0	20382.0	799.0	270.0	146.0	165.0	222.0	259.0	339.0	1292.0	1304.0	3315.0	8900.0	23709.0	48135.0	71844.0	87570.0	98844.0	109975.0	120626.0	135450.0	151197.0	169216.0	191102.0	214557.0	243579.0	280433.0	327249.0	384687.0	459641.0	562624.0	733380.0	1095891.0	1628102.0	1483952.0	2343862.0	5555134.0	29600294.0
PDAC202Tkf1_fwd	495.0	3518.0	21158.0	522512.0	7137.0	1809.0	762.0	2043.0	1457.0	1633.0	826.0	1512.0	1053.0	953.0	348.0	590.0	650.0	532.0	675.0	904.0	1339.0	2529.0	5796.0	13028.0	26643.0	52967.0	96317.0	159990.0	248418.0	361614.0	499174.0	662495.0	849361.0	1060917.0	1360075.0	1967685.0	3152741.0	2507626.0	3672548.0	7561958.0	72117991.0
PDAC202Tkf1_rev	270.0	3031.0	8875.0	197957.0	328922.0	12559.0	3826.0	997.0	933.0	962.0	889.0	965.0	2878.0	3334.0	8556.0	24389.0	68910.0	144134.0	212888.0	257221.0	283045.0	305299.0	330911.0	362673.0	401026.0	444116.0	495076.0	551755.0	622154.0	712691.0	831047.0	978895.0	1153651.0	1372843.0	1733155.0	2491938.0	3537939.0	3430436.0	5359112.0	12631417.0	57640104.0
PDAC203T_F8-9kf1_fwd	1657.0	17408.0	116767.0	3545186.0	47750.0	11216.0	5088.0	5767.0	8429.0	5971.0	7515.0	7994.0	5860.0	2960.0	1535.0	3589.0	5140.0	3329.0	3884.0	4333.0	5056.0	5206.0	8242.0	11714.0	16439.0	27278.0	45362.0	68443.0	104623.0	150446.0	207810.0	278780.0	363460.0	459993.0	602755.0	882343.0	1324158.0	1214264.0	1884837.0	4239648.0	28052875.0
PDAC203T_F8-9kf1_rev	2979.0	11855.0	44587.0	586676.0	2917561.0	139519.0	26230.0	3095.0	1976.0	2127.0	1799.0	2065.0	2816.0	6635.0	13068.0	18185.0	23488.0	35125.0	48297.0	63528.0	77085.0	86508.0	100350.0	115873.0	133768.0	155823.0	181773.0	204229.0	246236.0	296227.0	356351.0	424887.0	495800.0	582287.0	728440.0	1040440.0	1452343.0	1426799.0	2318309.0	5710117.0	23679854.0
PDAC203Tkf1_fwd	333.0	3597.0	21347.0	370885.0	6307.0	1559.0	842.0	791.0	1132.0	1092.0	1261.0	1184.0	907.0	530.0	617.0	1639.0	3378.0	2186.0	3025.0	4804.0	7210.0	8234.0	14763.0	23419.0	42620.0	76422.0	125871.0	190638.0	286317.0	406941.0	551931.0	723717.0	912595.0	1123500.0	1421962.0	1963518.0	2856219.0	2576820.0	3707376.0	7676638.0	53538023.0
