Sample	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
PDAC200T_F8-9kf1_R1	322.0	321.0	315.0	316.0	317.0	299.0	289.0	288.0	458.0	421.0	424.0	531.0	551.0	531.0	666.0	707.0	695.0	850.0	876.0	809.0	796.0	776.0	781.0	832.0	909.0	1288.0	1171.0	1313.0	27568.0	37179.0	35839.0	43690.0	47317.0	66854.0	70921.0	61322745.0
PDAC200T_F8-9kf1_R2	322.0	321.0	315.0	316.0	317.0	299.0	289.0	288.0	458.0	421.0	424.0	531.0	551.0	531.0	666.0	707.0	695.0	850.0	876.0	809.0	796.0	776.0	781.0	832.0	909.0	1288.0	1171.0	1313.0	27568.0	37179.0	35839.0	43690.0	47317.0	66854.0	70921.0	61322745.0
PDAC200Tkf1_R1	587.0	575.0	581.0	555.0	563.0	512.0	529.0	504.0	690.0	619.0	620.0	668.0	710.0	778.0	750.0	835.0	825.0	807.0	821.0	834.0	889.0	856.0	905.0	857.0	933.0	933.0	931.0	979.0	12744.0	14485.0	16235.0	17705.0	20839.0	24712.0	27911.0	82370308.0
PDAC200Tkf1_R2	587.0	575.0	581.0	555.0	563.0	512.0	529.0	504.0	690.0	619.0	620.0	668.0	710.0	778.0	750.0	835.0	825.0	807.0	821.0	834.0	889.0	856.0	905.0	857.0	933.0	933.0	931.0	979.0	12744.0	14485.0	16235.0	17705.0	20839.0	24712.0	27911.0	82370308.0
PDAC201T_F8-9kf1_R1	707.0	667.0	623.0	641.0	639.0	635.0	582.0	630.0	724.0	762.0	805.0	792.0	889.0	992.0	968.0	1009.0	1036.0	1024.0	1020.0	1028.0	1017.0	925.0	1022.0	924.0	959.0	897.0	937.0	975.0	24940.0	28982.0	31185.0	35047.0	43062.0	50509.0	54480.0	70805824.0
PDAC201T_F8-9kf1_R2	707.0	667.0	623.0	641.0	639.0	635.0	582.0	630.0	724.0	762.0	805.0	792.0	889.0	992.0	968.0	1009.0	1036.0	1024.0	1020.0	1028.0	1017.0	925.0	1022.0	924.0	959.0	897.0	937.0	975.0	24940.0	28982.0	31185.0	35047.0	43062.0	50509.0	54480.0	70805824.0
PDAC201Tkf1_R1	1061.0	1116.0	1000.0	1047.0	1050.0	993.0	1083.0	977.0	1263.0	1185.0	1207.0	1408.0	1402.0	1481.0	1447.0	1521.0	1516.0	1508.0	1578.0	1616.0	1668.0	1527.0	1565.0	1647.0	1543.0	1571.0	1584.0	1574.0	27506.0	30457.0	34295.0	35928.0	43976.0	49630.0	55813.0	142826581.0
PDAC201Tkf1_R2	1061.0	1116.0	1000.0	1047.0	1050.0	993.0	1083.0	977.0	1263.0	1185.0	1207.0	1408.0	1402.0	1481.0	1447.0	1521.0	1516.0	1508.0	1578.0	1616.0	1668.0	1527.0	1565.0	1647.0	1543.0	1571.0	1584.0	1574.0	27506.0	30457.0	34295.0	35928.0	43976.0	49630.0	55813.0	142826581.0
PDAC202T_F8-9kf1_R1	407.0	360.0	370.0	370.0	368.0	386.0	326.0	374.0	433.0	371.0	405.0	429.0	443.0	496.0	519.0	530.0	525.0	542.0	492.0	536.0	528.0	532.0	545.0	559.0	542.0	550.0	548.0	525.0	7105.0	7905.0	8975.0	9401.0	11315.0	13103.0	14772.0	47313028.0
PDAC202T_F8-9kf1_R2	407.0	360.0	370.0	370.0	368.0	386.0	326.0	374.0	433.0	371.0	405.0	429.0	443.0	496.0	519.0	530.0	525.0	542.0	492.0	536.0	528.0	532.0	545.0	559.0	542.0	550.0	548.0	525.0	7105.0	7905.0	8975.0	9401.0	11315.0	13103.0	14772.0	47313028.0
PDAC202Tkf1_R1	656.0	668.0	655.0	595.0	641.0	690.0	609.0	591.0	782.0	780.0	688.0	764.0	851.0	862.0	864.0	939.0	905.0	969.0	962.0	929.0	932.0	908.0	974.0	1012.0	1043.0	989.0	974.0	1047.0	13414.0	14864.0	16706.0	18081.0	21154.0	24491.0	27863.0	110053384.0
PDAC202Tkf1_R2	656.0	668.0	655.0	595.0	641.0	690.0	609.0	591.0	782.0	780.0	688.0	764.0	851.0	862.0	864.0	939.0	905.0	969.0	962.0	929.0	932.0	908.0	974.0	1012.0	1043.0	989.0	974.0	1047.0	13414.0	14864.0	16706.0	18081.0	21154.0	24491.0	27863.0	110053384.0
PDAC203T_F8-9kf1_R1	545.0	511.0	595.0	555.0	586.0	553.0	511.0	552.0	625.0	576.0	701.0	709.0	931.0	891.0	1048.0	1009.0	1004.0	1089.0	1107.0	996.0	1084.0	1019.0	1058.0	1004.0	1085.0	1043.0	956.0	953.0	35731.0	42269.0	45053.0	51703.0	61458.0	75061.0	77946.0	92345267.0
PDAC203T_F8-9kf1_R2	545.0	511.0	595.0	555.0	586.0	553.0	511.0	552.0	625.0	576.0	701.0	709.0	931.0	891.0	1048.0	1009.0	1004.0	1089.0	1107.0	996.0	1084.0	1019.0	1058.0	1004.0	1085.0	1043.0	956.0	953.0	35731.0	42269.0	45053.0	51703.0	61458.0	75061.0	77946.0	92345267.0
PDAC203Tkf1_R1	580.0	581.0	544.0	558.0	611.0	632.0	596.0	603.0	706.0	810.0	777.0	845.0	997.0	997.0	1020.0	1138.0	1124.0	1289.0	1290.0	1333.0	1341.0	1250.0	1307.0	1368.0	1261.0	1283.0	1124.0	1140.0	32674.0	37172.0	39823.0	39850.0	46122.0	52279.0	57465.0	83127651.0
PDAC203Tkf1_R2	580.0	581.0	544.0	558.0	611.0	632.0	596.0	603.0	706.0	810.0	777.0	845.0	997.0	997.0	1020.0	1138.0	1124.0	1289.0	1290.0	1333.0	1341.0	1250.0	1307.0	1368.0	1261.0	1283.0	1124.0	1140.0	32674.0	37172.0	39823.0	39850.0	46122.0	52279.0	57465.0	83127651.0
PDAC204T_F8-9kf1_R1	411.0	438.0	422.0	435.0	409.0	381.0	383.0	345.0	494.0	519.0	577.0	609.0	654.0	626.0	753.0	718.0	807.0	869.0	966.0	863.0	784.0	899.0	778.0	859.0	784.0	1000.0	986.0	994.0	23620.0	30605.0	30530.0	36531.0	38518.0	53771.0	57633.0	50850926.0
PDAC204T_F8-9kf1_R2	411.0	438.0	422.0	435.0	409.0	381.0	383.0	345.0	494.0	519.0	577.0	609.0	654.0	626.0	753.0	718.0	807.0	869.0	966.0	863.0	784.0	899.0	778.0	859.0	784.0	1000.0	986.0	994.0	23620.0	30605.0	30530.0	36531.0	38518.0	53771.0	57633.0	50850926.0
PDAC204Tkf1_R1	643.0	689.0	662.0	627.0	617.0	682.0	630.0	566.0	738.0	718.0	733.0	772.0	748.0	905.0	953.0	1014.0	922.0	993.0	1040.0	969.0	1008.0	980.0	1047.0	997.0	1027.0	1042.0	1042.0	1076.0	14682.0	16426.0	18396.0	19575.0	22847.0	27435.0	30868.0	96863286.0
PDAC204Tkf1_R2	643.0	689.0	662.0	627.0	617.0	682.0	630.0	566.0	738.0	718.0	733.0	772.0	748.0	905.0	953.0	1014.0	922.0	993.0	1040.0	969.0	1008.0	980.0	1047.0	997.0	1027.0	1042.0	1042.0	1076.0	14682.0	16426.0	18396.0	19575.0	22847.0	27435.0	30868.0	96863286.0
PDAC205T_F8-9kf1_R1	523.0	532.0	536.0	480.0	491.0	471.0	521.0	530.0	560.0	574.0	614.0	682.0	667.0	833.0	785.0	775.0	785.0	956.0	846.0	866.0	878.0	821.0	839.0	864.0	809.0	841.0	789.0	837.0	22900.0	25646.0	28742.0	31209.0	37346.0	42543.0	46552.0	63840860.0
PDAC205T_F8-9kf1_R2	523.0	532.0	536.0	480.0	491.0	471.0	521.0	530.0	560.0	574.0	614.0	682.0	667.0	833.0	785.0	775.0	785.0	956.0	846.0	866.0	878.0	821.0	839.0	864.0	809.0	841.0	789.0	837.0	22900.0	25646.0	28742.0	31209.0	37346.0	42543.0	46552.0	63840860.0
PDAC205Tkf1_R1	704.0	703.0	664.0	666.0	637.0	657.0	674.0	632.0	730.0	811.0	758.0	881.0	908.0	1009.0	951.0	1053.0	1114.0	1180.0	1248.0	1196.0	1139.0	1164.0	1127.0	1259.0	1125.0	1085.0	1128.0	1090.0	21990.0	24769.0	27539.0	29418.0	35345.0	40393.0	43675.0	86452068.0
PDAC205Tkf1_R2	704.0	703.0	664.0	666.0	637.0	657.0	674.0	632.0	730.0	811.0	758.0	881.0	908.0	1009.0	951.0	1053.0	1114.0	1180.0	1248.0	1196.0	1139.0	1164.0	1127.0	1259.0	1125.0	1085.0	1128.0	1090.0	21990.0	24769.0	27539.0	29418.0	35345.0	40393.0	43675.0	86452068.0
PDAC206T_F8-9kf1_R1	510.0	507.0	512.0	562.0	550.0	524.0	569.0	507.0	583.0	622.0	638.0	732.0	664.0	698.0	743.0	755.0	705.0	803.0	882.0	787.0	803.0	770.0	766.0	866.0	739.0	824.0	832.0	821.0	16219.0	17609.0	19926.0	20904.0	25398.0	28598.0	31614.0	41789722.0
PDAC206T_F8-9kf1_R2	510.0	507.0	512.0	562.0	550.0	524.0	569.0	507.0	583.0	622.0	638.0	732.0	664.0	698.0	743.0	755.0	705.0	803.0	882.0	787.0	803.0	770.0	766.0	866.0	739.0	824.0	832.0	821.0	16219.0	17609.0	19926.0	20904.0	25398.0	28598.0	31614.0	41789722.0
PDAC206Tkf1_R1	2061.0	2213.0	1921.0	2018.0	2033.0	2183.0	2276.0	2304.0	2784.0	2931.0	2926.0	2992.0	3190.0	3569.0	3778.0	4009.0	4026.0	4411.0	4739.0	4851.0	4371.0	4041.0	4059.0	3940.0	3938.0	3883.0	3951.0	3610.0	120458.0	135976.0	143675.0	136455.0	157169.0	172632.0	189282.0	171669011.0
PDAC206Tkf1_R2	2061.0	2213.0	1921.0	2018.0	2033.0	2183.0	2276.0	2304.0	2784.0	2931.0	2926.0	2992.0	3190.0	3569.0	3778.0	4009.0	4026.0	4411.0	4739.0	4851.0	4371.0	4041.0	4059.0	3940.0	3938.0	3883.0	3951.0	3610.0	120458.0	135976.0	143675.0	136455.0	157169.0	172632.0	189282.0	171669011.0
PDAC207T_F8-9kf1_R1	1325.0	1390.0	1199.0	1279.0	1237.0	1110.0	1281.0	1289.0	1707.0	1703.0	1718.0	1686.0	1713.0	1831.0	1985.0	2124.0	2224.0	2562.0	2994.0	2666.0	2396.0	2313.0	2205.0	2117.0	1860.0	2057.0	2125.0	1968.0	64436.0	76526.0	78359.0	79554.0	87879.0	102059.0	105421.0	87496298.0
PDAC207T_F8-9kf1_R2	1325.0	1390.0	1199.0	1279.0	1237.0	1110.0	1281.0	1289.0	1707.0	1703.0	1718.0	1686.0	1713.0	1831.0	1985.0	2124.0	2224.0	2562.0	2994.0	2666.0	2396.0	2313.0	2205.0	2117.0	1860.0	2057.0	2125.0	1968.0	64436.0	76526.0	78359.0	79554.0	87879.0	102059.0	105421.0	87496298.0
