Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
PDAC200T_F8-9kf1_R1	49925.0	25787.5	1395.0	1209.5	1279.0	1402.5	1424.5	1456.0	1589.0	1747.0	2090.5	2554.0	2832.0	3345.0	4731.5	7061.5	8517.0	10824.5	16475.0	24098.0	28381.5	34765.0	49832.5	68782.5	79066.5	91211.0	118008.5	147926.5	163192.0	180645.0	217866.0	261553.5	285544.0	314131.0	370373.5	430592.5	463208.0	496957.0	596180.5	657592.5	653485.0	706001.5	850058.5	984557.5	1027649.0	1164167.0	1450612.0	1790101.0	1979473.5	1820866.5	1902936.5	1997586.0	1851684.0	1877212.5	1839277.5	1842360.5	1908824.0	2021399.0	2145401.5	2148247.0	2139118.5	1899995.5	1626186.5	1563988.0	1536994.5	1544834.5	1338035.0	1295733.0	1466430.5	1206164.0	821411.0	814886.0	934761.0	1171488.0	1134951.0	924900.5	981341.5	1300945.0	3655980.0	5358006.5	5008702.5	3308495.0	1620867.0	1384774.0	1157921.5	673176.0	112043.5	57312.0	79426.0	82235.5	45496.0	4226.0	2552.5	1351.0	132.5	67.5	33.5	25.0	14.0	10.0	9.0
PDAC200T_F8-9kf1_R2	26724.0	21473.5	12069.5	5935.5	3955.0	3153.0	1930.5	1409.5	1309.0	1411.0	1525.0	1793.0	2049.0	2415.0	3538.0	5420.5	6544.5	8447.5	13109.0	19634.5	23405.5	29511.5	42807.5	58875.5	67771.0	79958.0	106078.5	136999.5	153987.5	170348.5	207530.5	254056.5	279815.0	308099.0	368903.0	436140.0	470915.0	499917.0	563936.5	630661.0	662333.0	755316.5	935767.5	1105631.5	1188158.0	1319817.5	1682209.5	1852760.0	1792368.0	1677486.5	1777926.5	2162116.0	2331137.0	2266079.5	2134350.5	2104345.0	2140924.0	2122175.5	2036010.0	1813227.5	1657334.0	1601602.0	1707307.0	1800632.0	1733032.5	1540610.0	1190510.0	1175148.0	1315841.0	1297459.5	1497106.5	1281921.5	850689.5	798241.5	881937.0	881774.5	738725.5	631544.5	689225.0	988477.0	1107228.5	1129165.5	2660460.0	4939291.0	5730180.0	3941556.0	1110270.5	61532.0	55930.0	51890.5	28183.5	5285.0	2105.5	1675.0	1136.0	955.5	896.0	909.0	1042.0	2182.5	3204.0
PDAC200Tkf1_R1	76611.0	39637.0	2157.5	1754.0	1855.5	2106.0	2494.5	3020.0	3408.0	3855.5	5041.5	6945.0	8110.0	10177.5	16466.5	27210.0	33742.0	45320.5	75878.5	122784.5	150744.5	194052.0	300411.5	441341.0	519265.0	619747.5	843965.5	1102468.5	1237350.0	1383295.0	1674034.0	1962620.0	2106497.5	2239079.5	2492872.5	2709571.0	2804970.0	2899595.5	3054996.0	3159669.0	3203373.5	3226810.0	3242623.0	3209421.0	3183754.5	3145293.0	3080124.5	3150326.0	3247305.0	3096406.5	2853829.0	2707352.5	2652569.0	2587809.5	2536784.5	2670080.0	2789709.0	2900217.5	2930123.5	2885248.0	2920459.5	2658885.5	1998948.0	1403541.5	1206682.0	1167201.5	985576.0	745251.5	647209.0	597964.5	436727.5	294587.5	264552.0	248443.5	188138.0	132982.5	121842.0	166785.0	443098.5	558513.5	442007.5	312239.5	190335.5	169456.0	141466.5	85139.0	17159.0	9515.0	13525.0	15321.0	8764.0	246.0	65.0	39.0	15.5	11.0	7.0	5.0	3.0	2.5	3.0
PDAC200Tkf1_R2	36315.0	30495.5	18662.5	9553.5	6457.5	5095.5	3357.5	3095.5	3210.0	3732.5	5245.0	7942.0	9649.0	12403.0	20320.5	34500.5	43523.0	58370.0	97425.0	155774.5	189959.0	243224.5	366522.5	527889.5	619261.5	731513.0	974560.0	1246525.0	1387817.0	1529570.0	1816574.0	2097675.5	2233587.0	2355066.0	2578911.0	2759164.5	2836955.0	2898381.0	3011040.0	3093230.0	3124006.0	3127563.5	3132756.5	3123502.0	3112536.5	3063298.5	2982566.5	2884213.0	2817389.0	2750793.5	2647498.0	2587600.5	2564438.5	2510111.0	2477253.5	2559006.5	2619388.0	2570767.5	2432572.0	2387659.5	2431810.0	2517092.5	2428312.5	1959155.5	1664235.5	1514417.0	1151515.5	804142.5	669985.5	632084.5	489314.5	335342.5	286342.5	248511.0	206258.5	175662.5	149323.5	137978.0	127598.5	122529.5	115938.5	125672.5	286169.0	572740.0	709286.0	533655.0	184808.0	10389.0	9193.0	9203.0	5303.5	1042.0	677.0	612.0	594.0	690.5	743.5	835.5	1084.5	2494.0	3747.0
PDAC201T_F8-9kf1_R1	1913407.0	967905.5	14854.5	5625.5	3945.5	4833.5	6011.5	4184.5	2068.5	2680.5	4503.5	4568.5	3424.0	3397.0	4097.0	5799.0	6774.0	8243.5	11939.0	16319.5	18496.0	22701.5	32921.0	47460.5	56007.5	66993.0	92503.5	123699.5	140396.0	162338.5	212713.0	278490.0	316026.5	356896.0	451295.0	570436.5	636032.0	691919.5	811721.5	942257.0	1008763.0	1075448.5	1280313.0	1429804.0	1441176.5	1523155.5	1675232.0	1801058.5	1856971.5	1916055.0	2067706.5	2232099.5	2303414.0	2379017.0	2602705.5	2920438.5	3090879.5	3251548.5	3704264.0	3935080.0	3871388.5	3465471.0	2702292.0	2193469.5	2043275.0	2073334.5	1950272.0	1972108.5	2147419.5	1940622.0	1627098.0	1487913.5	1455680.5	1495754.5	1356077.5	1277540.5	1374342.5	1141605.0	1264604.5	1629396.5	1638846.0	1151608.0	590431.5	483817.5	454769.0	301097.0	145345.0	110274.5	76546.5	47012.5	12325.5	4138.0	2134.5	1930.5	1870.0	1092.5	122.0	75.0	20.0	22.5	38.0
PDAC201T_F8-9kf1_R2	881077.0	745091.5	444880.5	195597.0	110538.5	75534.0	27225.5	9508.5	5096.5	3868.5	2389.0	2135.5	2135.5	2501.5	3543.5	5095.5	5970.5	7353.5	11378.0	17033.0	20069.0	24742.5	35889.5	52113.5	61884.0	73892.0	101341.0	134926.0	153104.0	176203.0	231123.0	302042.5	341345.5	389928.5	494240.0	603758.0	657502.0	710912.0	835936.5	962655.5	1017652.5	1091646.0	1290408.0	1483912.0	1552701.5	1645535.0	1881005.5	2102108.0	2180783.5	2213138.0	2243312.0	2221429.0	2201216.0	2232611.5	2310084.5	2743293.0	3131206.5	2953140.0	2815641.0	3084022.0	3309338.0	3264480.0	3026579.5	2610107.0	2388079.5	2258096.5	1926595.0	1772996.5	1821249.0	1695030.0	1387046.5	1117346.5	1029668.0	1003203.5	1314186.0	1493896.0	1331722.0	1349444.0	998369.0	739238.5	849267.0	702093.5	841525.5	1371949.5	1619430.0	1209965.0	769448.5	565737.0	392339.5	208805.0	18885.5	10556.5	9647.0	6591.5	5730.0	4134.0	294.5	270.0	260.0	723.5	1178.0
PDAC201Tkf1_R1	1373476.0	698420.0	16257.0	6103.5	3057.0	3709.5	5051.0	5447.0	5153.5	5319.5	6170.0	7753.0	8655.0	10487.5	15580.0	23670.5	28506.0	37641.0	62785.0	101251.0	123737.5	159360.5	248554.0	371194.5	440367.0	529336.0	736641.0	968942.0	1083121.0	1226100.0	1520290.0	1832442.5	1993648.0	2142508.5	2464250.5	2799483.0	2961597.0	3103967.5	3407524.5	3706583.0	3844235.5	3983040.0	4284190.5	4470711.0	4494753.5	4563897.0	4725952.5	5191411.0	5564278.0	5363800.5	5042418.0	4952077.0	4982077.0	4883272.5	5073796.0	6011076.5	6659891.0	6929012.5	7503489.5	8500798.0	9191106.0	7906044.5	5361335.5	3629122.5	3156734.0	3196261.5	2824792.0	2282431.0	2151813.5	1939285.5	1455601.5	1082208.0	979868.5	891903.5	764006.0	660091.0	595918.5	575200.0	560246.5	545997.0	526136.0	411934.0	249555.5	185803.0	170391.0	115305.5	55659.5	49173.5	47023.0	28915.5	6924.5	1672.0	566.5	371.5	199.5	124.5	35.5	28.5	17.5	65.0	117.0
PDAC201Tkf1_R2	474187.0	464807.0	362381.0	196727.0	124119.0	86009.5	33124.5	13447.0	8544.5	7619.0	7239.5	9190.0	10598.0	13028.0	19832.0	31582.5	38966.0	51204.5	83006.5	131286.5	160027.0	203600.0	307335.0	445091.5	522800.0	629745.5	858208.5	1101296.0	1223080.0	1356204.5	1639393.5	1942041.5	2094887.0	2252393.0	2569187.0	2866512.0	3004313.5	3129145.0	3401698.5	3673834.0	3797984.5	3907196.0	4133043.0	4325896.0	4402033.0	4493362.5	4696354.0	4859011.0	4910329.5	4899362.5	4887862.0	4834837.5	4781798.0	4685309.5	4648984.5	5036465.0	5364691.5	5401740.0	5433421.0	6302595.0	7175410.0	7756318.5	7538655.5	5924562.0	5109209.0	4663919.5	3565103.0	2462413.5	2013995.5	1923990.5	1498636.0	1113472.5	1063575.0	951484.0	885959.0	810109.5	687486.0	608054.0	463905.0	444864.5	490699.5	412120.5	342549.0	383587.0	415780.0	325034.5	206663.5	138068.0	96887.5	53697.5	9510.0	7625.5	6992.0	3983.0	1013.5	736.5	430.0	450.0	603.0	1763.0	2791.0
PDAC202T_F8-9kf1_R1	31272.0	16136.5	830.0	601.5	544.0	622.5	694.0	752.0	816.5	888.5	1114.0	1478.5	1690.0	2260.0	3793.0	6576.0	8395.0	11538.5	20784.0	35987.5	45099.0	58823.5	93161.5	140911.0	168066.5	201538.5	279632.5	372364.0	420535.5	475975.0	594081.5	726475.0	796235.0	862849.5	1009933.0	1167725.0	1245047.0	1321856.0	1472347.5	1616374.0	1686736.5	1743497.0	1843419.5	1917192.5	1947684.5	1975737.0	2022201.0	2054656.5	2068696.5	2073175.0	2076654.0	2064793.0	2053934.5	2039668.5	1997343.5	1939839.0	1910332.0	1875411.0	1760224.5	1623572.5	1567063.0	1465484.0	1259927.5	1060011.0	964081.0	880509.0	711162.5	566595.0	507875.5	442226.0	325952.5	240486.5	205691.0	188620.0	146548.0	109230.0	96858.5	89242.0	93932.0	96692.5	87024.0	64403.5	37961.0	31810.0	29745.0	22599.0	9892.5	7579.0	10807.5	18650.5	14663.0	1498.0	126.5	66.5	6.0	2.5	2.0	3.5	4.5	2.5	1.0
