NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PTGIR	80	0.04026409611105919	-0.017396752	Yes	
row_1	AKT1	92	0.0401955246925354	0.035793245	Yes	
row_2	PRKCD	256	0.03871145844459534	-0.069134414	Yes	
row_3	ITGA10	291	0.038122739642858505	-0.04283406	Yes	
row_4	KIF4B	324	0.037567202001810074	-0.015375424	Yes	
row_5	ATP2A1	383	0.03620414808392525	-0.016742025	Yes	
row_6	ACTN2	386	0.03601391613483429	0.038963348	Yes	
row_7	VEGFA	391	0.03580585494637489	0.09228588	Yes	
row_8	PSG9	451	0.034098707139492035	0.08651825	Yes	
row_9	HMG20B	517	0.03203776478767395	0.071298	Yes	
row_10	FCER1G	548	0.030917663127183914	0.09014212	Yes	
row_11	PSG8	566	0.029966846108436584	0.12078112	Yes	
row_12	PRKCH	585	0.02887115627527237	0.1486384	Yes	
row_13	ALDOA	603	0.02794988453388214	0.17604285	Yes	
row_14	RAPGEF4	639	0.025609547272324562	0.18125156	Yes	
row_15	ISLR	649	0.025106513872742653	0.21229288	Yes	
row_16	BSG	722	0.018104402348399162	0.16755594	No	
row_17	PRKACB	903	-0.021266216412186623	0.017233789	No	
row_18	PF4	921	-0.022708529606461525	0.03623282	No	
row_19	GNG12	932	-0.024046262726187706	0.06454927	No	
