NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PRKCD	256	0.03871145844459534	-0.17363198	Yes	
row_1	FZR1	323	0.037575863301754	-0.15576571	Yes	
row_2	VEGFA	391	0.03580585494637489	-0.14293809	Yes	
row_3	EPO	412	0.035244688391685486	-0.083375916	Yes	
row_4	ANAPC2	476	0.033452488481998444	-0.07180368	Yes	
row_5	AQP8	516	0.032120320945978165	-0.03874012	Yes	
row_6	SMARCD3	528	0.03167534992098808	0.021914149	Yes	
row_7	CBX6	572	0.029766077175736427	0.045548733	Yes	
row_8	RLN1	637	0.0257875919342041	0.038703304	Yes	
row_9	RXRA	640	0.025601081550121307	0.0947645	Yes	
row_10	HSPB1	726	0.0178793054074049	0.04852	Yes	
row_11	ATP6V0D2	810	-0.0019325402099639177	-0.03187431	Yes	
row_12	RPS27L	820	-0.009884204715490341	-0.018634217	Yes	
row_13	MT-CO1	837	-0.013460800983011723	-0.0044268523	Yes	
row_14	RPL10L	880	-0.019710000604391098	-0.0025940442	Yes	
row_15	TBL1XR1	901	-0.020881734788417816	0.024370037	Yes	
row_16	NR3C2	987	-0.031117776408791542	0.008171505	Yes	
