Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
PDAC200T_F8_9_R1	1296.0	1027.5	758.0	926.5	1096.0	1219.5	1295.5	1347.5	1447.0	1563.5	1866.0	2381.0	2710.0	3199.5	4500.5	6687.5	8063.0	10237.5	15587.5	22962.0	27161.0	33273.0	47794.5	66109.5	76015.0	87988.5	114340.5	143538.0	158357.0	175558.0	212155.0	254942.0	278333.0	306469.0	362524.5	421501.5	452559.0	485453.5	544242.0	596286.0	622436.0	682862.0	853202.5	987497.5	1011878.0	1186197.5	1487436.5	1814646.0	2014936.0	1839822.5	1905523.0	1996866.5	1847396.0	1876392.0	1828706.0	1810670.5	1869317.0	1993660.0	2087977.0	2001319.0	1944687.0	1808918.5	1652761.5	1620330.5	1608288.0	1699156.5	1443030.0	1282759.5	1469484.0	1187597.5	789895.0	736688.5	799298.0	1116289.5	1171446.0	965126.5	1020642.0	1363969.5	3755354.5	5429012.0	5054612.0	3349436.0	1632873.5	1401372.0	1181257.0	683757.0	110381.0	56591.5	78678.0	81427.5	44967.0	4135.0	2513.0	1324.0	109.5	53.5	23.0	18.0	10.0	8.0	9.0
PDAC200T_F8_9_R2	4500.0	2684.5	776.5	723.5	763.0	822.5	866.0	890.0	930.0	1014.0	1156.5	1439.5	1664.0	1997.5	3044.0	4726.0	5695.0	7555.0	11949.5	18156.0	21828.0	27591.5	40312.0	55825.5	64382.0	76124.0	101486.0	131697.0	148288.0	164313.0	200820.5	246816.0	272329.0	300340.0	361296.5	428590.0	462938.0	490194.0	548869.5	609988.0	639687.0	700483.5	888305.0	1091074.0	1166818.0	1327277.5	1745938.5	1887076.0	1770012.0	1651097.0	1761840.0	2159399.5	2327301.0	2273655.5	2147042.5	2098031.0	2121987.0	2099264.5	2021041.5	1799034.0	1632527.0	1592999.0	1726515.0	1831101.0	1762643.0	1579211.5	1212718.5	1180238.5	1330820.0	1307823.5	1495573.0	1239687.0	773055.0	777531.0	928820.0	924129.0	772625.0	672388.0	715869.5	975710.0	1091832.0	1136991.5	2669887.0	4973390.5	5789158.0	3970418.0	1109086.0	60841.5	55189.0	51140.0	27919.0	5439.0	2131.0	1700.0	1146.0	975.0	927.0	945.0	1086.0	2208.0	3207.0
PDAC200T_R1	2937.0	2186.5	1321.0	1430.0	1654.0	1889.0	2317.5	2886.0	3261.0	3647.0	4770.5	6632.0	7756.0	9725.0	15605.5	25619.5	31722.0	42712.0	71736.0	116610.5	143451.0	185095.0	287956.0	424968.5	500764.0	599373.5	820858.5	1076840.5	1209947.0	1355283.5	1645913.0	1935050.5	2078895.0	2212762.5	2467672.5	2688273.5	2787832.0	2882452.5	3039313.5	3150924.0	3200294.0	3223922.0	3239771.5	3245421.0	3258849.0	3189720.0	3091626.0	3157849.5	3253038.0	3104661.0	2862332.5	2710149.5	2651918.0	2592885.5	2550908.0	2690005.5	2812048.0	2920594.0	2953255.5	2911145.0	2944919.0	2682180.5	2020449.5	1424325.0	1227193.0	1190196.0	1003304.5	755235.0	657060.0	601192.0	436971.5	289154.5	249690.0	241668.0	190191.0	136120.5	125505.0	171808.5	455469.0	575700.5	458575.0	322297.5	192735.5	172057.5	144664.0	86557.0	16955.5	9443.5	13426.0	15145.5	8610.0	207.5	60.0	36.5	12.0	8.5	6.0	5.0	3.0	2.5	3.0
PDAC200T_R2	5262.0	3143.5	990.5	1069.5	1183.0	1358.0	1790.5	2375.0	2702.0	3286.0	4822.5	7419.5	9064.0	11673.0	19103.5	32093.0	40261.0	54822.0	92500.5	148463.5	181309.0	232951.0	353066.5	510603.0	599666.0	710961.0	951779.0	1221173.0	1361044.0	1501886.5	1787428.5	2069422.0	2206716.0	2329348.5	2557469.0	2742824.0	2822691.0	2885222.5	3000554.0	3101421.0	3149488.0	3149746.5	3149579.5	3135492.5	3121831.0	3073128.5	2991264.0	2886237.5	2814373.0	2749951.0	2651735.0	2588805.5	2559670.0	2511439.0	2482548.0	2561854.0	2621820.0	2572048.0	2448907.5	2428232.5	2480926.0	2554450.5	2452434.0	1982078.5	1687264.0	1546961.5	1182630.0	819929.0	681257.0	641605.5	495568.5	334134.0	279085.0	247385.5	211301.0	180315.5	153715.0	142728.0	132901.5	126020.0	117978.0	128255.5	288291.0	577771.0	717493.0	537647.5	184675.0	10311.0	9074.0	9005.5	5163.5	1041.5	693.0	634.5	620.5	719.0	773.0	871.0	1126.0	2515.5	3748.0
PDAC201T_F8-9_R1	696.0	644.5	540.0	490.0	493.0	605.0	816.0	1014.5	1114.0	1201.0	1399.0	1670.5	1831.0	2037.0	2741.0	3914.5	4590.0	5827.5	8988.5	13156.5	15401.0	19409.0	29117.5	42548.0	50278.0	60935.0	85370.5	114834.0	130519.0	151711.0	200394.0	264379.5	300874.0	340694.0	433161.0	542321.5	598835.0	661330.0	786064.5	918684.0	989064.0	1058840.0	1300614.0	2353410.5	3234209.0	2457590.5	1711278.5	1789860.0	1838135.0	1896070.5	2052692.0	2220717.5	2290057.0	2373588.5	2605991.0	2930139.5	3105417.0	3255661.0	3703498.0	3940404.0	3879717.0	3478617.5	2724718.5	2223420.5	2074922.0	2084469.5	1940136.0	1978871.5	2171488.0	1963605.0	1642790.0	1490460.5	1451063.0	1520102.0	1397694.0	1309421.0	1412595.0	1173771.5	1284853.0	1646958.5	1659159.0	1167557.0	597278.5	493592.0	468582.0	309050.5	146063.5	109136.5	75665.0	47229.0	12628.5	4303.5	2143.0	1838.0	1582.0	873.0	115.0	74.0	19.5	22.0	38.0
PDAC201T_F8-9_R2	575.0	395.0	242.5	307.5	345.0	397.5	489.0	590.0	652.0	710.0	921.0	1248.5	1423.0	1717.0	2561.0	3856.5	4602.0	5710.0	8885.5	13783.5	16614.0	20805.0	30903.5	45937.5	55064.0	66333.5	92282.0	124460.5	141960.0	164203.5	217051.0	286392.5	325130.0	372558.0	476086.5	585915.5	639644.0	691401.5	815522.5	1366047.5	1844209.0	1805101.5	1723303.5	1662192.0	1643771.0	1710841.0	1901393.5	2101451.5	2178027.0	2208680.0	2239372.0	2202765.0	2166119.0	2208764.0	2291262.0	2717113.5	3103112.0	2928261.5	2796819.5	3106126.0	3372024.0	3308595.5	3057586.0	2650624.5	2431244.0	2303560.0	1959484.5	1797814.0	1852535.0	1733983.0	1418019.5	1114562.0	1008516.0	1005799.5	1336585.0	1508628.0	1347169.0	1364153.5	1008388.0	745385.5	855133.0	712036.5	850161.5	1392842.5	1654302.0	1228577.0	774084.5	568476.5	391636.0	209140.5	19229.5	10829.5	9845.0	6599.5	5467.0	3935.0	290.0	275.0	267.5	728.0	1181.0
PDAC201T_R1	2165.0	2756.5	2625.0	2021.5	2141.0	2440.0	3077.0	3815.5	4216.0	4667.0	5768.5	7245.5	8072.0	9684.0	14053.0	21207.5	25605.0	33988.5	57619.0	94363.5	115861.0	149756.0	235607.0	352886.5	418210.0	505950.0	709973.5	938440.0	1050623.0	1192583.5	1485019.0	1794947.5	1954401.0	2102698.5	2419770.0	2750035.0	2911526.0	3054527.0	3360980.5	3669303.5	3814174.0	3958759.0	4277640.0	5113400.5	5774865.0	5239731.5	4761825.0	5186244.0	5553436.0	5352990.0	5042359.0	4949323.0	4966472.0	4884400.0	5099305.5	6052793.0	6709303.0	6960937.5	7539552.5	8559143.5	9251754.0	7956136.0	5398724.0	3669614.5	3202299.0	3245176.0	2859168.0	2307764.0	2185245.0	1970128.5	1482566.5	1100109.5	990098.0	905478.5	776406.0	670343.0	608733.0	587705.5	569825.5	554020.0	535067.0	418746.0	253158.5	188989.0	174086.0	117589.0	56101.0	48942.5	46775.0	28942.5	6949.5	1667.0	545.0	356.5	160.5	93.5	34.0	27.5	16.5	64.5	117.0
PDAC201T_R2	1759.0	1346.5	1140.0	1464.5	1583.0	1791.0	2331.0	3084.0	3505.0	4090.5	5628.0	8143.0	9706.0	12009.5	18401.0	29338.0	36187.0	47716.5	77689.5	123496.5	150860.0	192565.5	292321.5	425724.0	501076.0	605091.0	829922.0	1070232.0	1189726.0	1321227.5	1600574.5	1899278.0	2050136.0	2210976.0	2531454.5	2831738.5	2972384.0	3094506.5	3364611.5	3858210.5	4203827.0	4329854.5	4479207.0	4502319.0	4502106.0	4566834.0	4726278.0	4865257.0	4909520.0	4899893.0	4894936.5	4818951.5	4738296.0	4654323.5	4615562.5	4973180.5	5285587.0	5344646.5	5453294.0	6429551.0	7356220.0	7873370.5	7595562.0	5988150.0	5175697.0	4757531.0	3653959.0	2508850.0	2049147.0	1958016.0	1523974.5	1122734.0	1064404.0	959044.0	898616.0	821181.5	698815.0	618703.0	472834.0	452315.5	497554.0	419799.5	348547.0	390016.0	424983.0	330180.0	208020.5	138748.0	96832.0	53855.5	9593.0	7687.5	7068.0	4024.0	985.0	715.0	440.0	463.5	614.5	1767.0	2792.0
PDAC202T_F8_9_R1	1340.0	938.5	481.5	442.5	459.0	526.0	616.5	697.5	755.0	819.0	1025.5	1379.0	1590.0	2130.0	3546.5	6084.5	7746.0	10630.0	19346.0	33864.0	42550.0	55768.5	88771.0	134679.0	160803.0	193461.5	270294.5	361569.0	408669.0	463494.5	580390.5	710158.0	777855.0	844524.0	991033.0	1149167.5	1227462.0	1304903.5	1455610.5	1601241.0	1673606.0	1731999.0	1847829.5	1924100.5	1942934.0	1971782.5	2019278.0	2051860.5	2065796.0	2070720.0	2077242.5	2069671.0	2060501.0	2048010.0	2010074.5	1955303.5	1925977.0	1892136.5	1778511.0	1641608.5	1584491.0	1484499.5	1279388.5	1077849.5	981430.0	896915.5	724461.0	577064.0	517607.0	450849.5	332521.5	244717.5	208484.0	192030.5	149934.5	111786.0	99280.0	91646.5	96040.0	98344.0	88621.0	65715.0	38749.5	32488.0	30286.0	22810.5	9870.5	7599.5	10793.0	18573.0	14698.5	1585.0	126.0	67.5	6.0	2.5	2.0	3.5	4.5	2.5	1.0
PDAC202T_F8_9_R2	2253.0	1304.0	319.0	278.5	274.0	302.5	375.5	466.0	512.0	661.0	1007.5	1581.0	1957.0	2586.0	4463.5	7875.0	10038.0	13660.0	24049.0	40530.5	50245.0	66756.0	105169.0	154809.5	182548.0	217884.5	297822.0	392658.0	442893.0	498488.0	615536.0	743525.0	810061.0	881094.5	1028160.5	1178670.0	1253147.0	1324470.5	1466630.0	1611330.0	1685194.0	1732691.5	1819066.5	1887497.0	1917050.0	1932616.0	1970445.5	1993548.5	1994388.0	1994050.0	1996284.5	1994866.0	1990875.0	1980268.0	1938768.0	1875023.0	1842171.0	1791828.5	1674617.5	1551099.5	1494450.0	1440390.0	1307369.5	1130871.0	1033333.0	939348.5	755742.0	603746.5	541373.0	485618.5	379385.0	292012.5	255119.0	232412.5	197790.5	162058.5	138242.0	121662.5	98565.5	81339.0	70630.0	65419.0	67922.5	85957.5	96278.0	72248.0	28421.0	8332.0	8040.0	10912.5	8290.0	1623.5	452.0	406.5	369.0	408.0	439.0	504.5	675.0	1472.5	2165.0
